,long,lat,prec,temp,pres,rh,uwnd,vwnd
27470,-83.45685,28.3252,1.1015625,301.56943,101940.41,76.9411,-0.90077424,-0.49385536
27471,-83.16164,28.23999,0.8984375,301.56943,101940.41,76.9411,-0.89003205,-0.52022254
27472,-82.86718,28.15379,1.609375,301.95224,101940.41,76.01141,-0.89296174,-0.519246
27473,-82.5735,28.06662,3.265625,301.96005,101790.41,74.97235,-1.381243,0.33426964
27474,-82.28061,27.97848,2.0703125,302.19443,101690.41,73.8786,-1.7455008,0.48758996
27475,-81.98849,27.88937,0.3203125,302.33505,101690.41,74.519226,-1.7455008,0.4914962
27476,-81.69717,27.79931,0.1171875,302.13974,101690.41,75.737976,-2.1966727,0.871379
27477,-81.40664,27.70829,0.078125,302.15536,101702.91,76.175476,-1.8773367,0.7600509
27478,-81.11691,27.61633,0.2734375,302.01474,101715.41,76.54266,-2.6322196,1.2317306
27479,-80.828,27.52343,0.4296875,301.4288,101715.41,79.73017,-3.396868,1.45634
27480,-80.53989,27.42958,0.9375,301.16318,101865.41,82.4958,-2.7747977,1.5325118
27481,-80.2526,27.33482,0.078125,301.2335,101977.91,83.23016,-3.4652274,1.4905196
27482,-79.96613,27.23913,0.0625,301.26474,101965.41,82.26141,-3.1322196,1.5764571
27483,-79.6805,27.14252,0.140625,301.26474,101977.91,82.26141,-3.6371024,2.1643476
27484,-79.39569,27.045,0.015625,301.33505,101977.91,83.0036,-3.6341727,2.1711836
27485,-79.11172,26.94658,0.015625,301.31943,101965.41,82.59735,-3.8167899,2.4309494
27486,-78.82859,26.84726,0.03125,301.31943,101977.91,82.59735,-3.950579,2.7248948
27487,-78.5463,26.74704,0.0703125,301.28036,101965.41,82.58954,-3.943743,2.7336838
27488,-78.26487,26.64594,0.1484375,301.13193,101965.41,83.92548,-4.12636,2.9905198
27489,-77.98429,26.54397,0.6328125,301.15536,101965.41,83.61298,-4.324602,3.3264573
27490,-77.70456,26.44111,1.4296875,300.9991,101965.41,83.15204,-4.3304615,3.235637
27491,-77.4257,26.33739,1.28125,300.921,101952.91,82.13641,-4.483782,3.4807541
27492,-77.14771,26.23281,0.625,300.9913,101952.91,80.54266,-4.4867115,3.4993088
27493,-76.87057,26.12738,0.4296875,300.8585,101940.41,80.65985,-4.5580006,3.5823166
27494,-76.59432,26.0211,0.640625,300.81943,101940.41,80.41766,-4.4486256,3.3752854
27495,-76.31894,25.91397,0.9375,300.81943,101952.91,80.41766,-4.380266,3.1672776
27496,-76.04444,25.80601,1.4765625,300.796,101977.91,80.09735,-4.4730396,3.3508713
27497,-75.77082,25.69722,1.890625,300.8038,101977.91,80.300476,-4.298235,2.945598
27498,-75.49809,25.58761,2.703125,300.8038,101977.91,80.300476,-4.2474537,2.7678635
27499,-75.22624,25.47719,3.265625,300.88193,102002.91,79.99579,-4.2435474,2.775676
27500,-74.95528,25.36595,2.4375,300.84286,102002.91,80.53485,-4.18886,2.6125898
27691,-124.2589,30.14595,0.0,290.10068,102040.41,91.0583,5.9371166,-2.654988
27692,-123.9474,30.20862,0.0,290.01474,102040.41,90.9333,5.6812572,-2.5202224
27693,-123.6354,30.27019,0.0,289.95224,101990.41,91.08173,5.9302807,-3.1051834
27694,-123.3227,30.33066,0.0,289.9288,101940.41,91.06611,6.2896557,-3.778035
27695,-123.0094,30.39001,0.0,289.8585,101940.41,90.97236,6.0953197,-3.6764724
27696,-122.6955,30.44824,0.0,289.6866,101940.41,90.64423,6.460554,-4.365926
27697,-122.3811,30.50536,0.0,289.63974,101877.91,90.4333,6.701765,-4.878621
27698,-122.0662,30.56135,0.0,289.51474,101840.41,90.80048,6.916609,-5.2995195
27699,-121.7507,30.61622,0.0,289.3663,101840.41,90.81611,6.9019604,-5.319051
27700,-121.4347,30.66995,0.0,289.3663,101790.41,90.81611,7.094343,-5.7350664
27701,-121.1181,30.72255,0.0,289.25693,101777.91,90.51923,7.3277416,-6.0944414
27702,-120.801,30.774,0.0,289.1788,101740.41,90.15986,7.3082104,-6.114949
27703,-120.4835,30.82432,0.0,289.1788,101677.91,90.15986,7.5337963,-6.2643633
27704,-120.1654,30.87348,0.0,289.14755,101677.91,90.01142,7.411726,-6.211629
27705,-119.8469,30.9215,0.0,289.26474,101652.91,89.8708,7.6294994,-6.155965
27706,-119.5279,30.96836,0.0,289.26474,101615.41,89.8708,7.557234,-5.7819414
27707,-119.2084,31.01407,0.0,289.4913,101590.41,89.82392,7.5494213,-5.986043
27708,-118.8885,31.05861,0.0,289.53036,101565.41,89.7458,7.3189526,-5.251668
27709,-118.5681,31.10199,0.0,289.89755,101515.41,89.48017,6.8502026,-4.5544024
27710,-118.2473,31.1442,0.0,290.07724,101502.91,89.23798,6.9771557,-4.8288164
27711,-117.9261,31.18525,0.0,290.28818,101502.91,89.26923,6.074812,-3.7204177
27712,-117.6045,31.22511,0.0,290.671,101477.91,89.26142,6.27989,-3.9909256
27713,-117.2825,31.26381,0.0,290.83505,101465.41,89.9333,5.2877026,-2.9948318
27714,-116.9601,31.30132,0.0,291.0616,101440.41,90.40986,4.2857494,-2.3571365
27715,-116.6373,31.33765,0.0,291.35068,101440.41,91.48017,4.192976,-2.201863
27716,-116.3142,31.3728,0.0,291.35068,97365.41,91.48017,2.8003976,-1.9469802
27717,-115.9907,31.40676,0.0,293.52255,90677.91,33.784855,2.9009836,-0.2975663
27718,-115.6669,31.43953,0.0,297.921,89240.41,20.08954,2.900007,-0.30635536
27719,-115.3427,31.47111,0.0,297.921,93690.41,20.08954,3.632429,-0.094441295
27720,-115.0183,31.50149,0.0,303.51474,99765.41,56.64423,-2.8148367,4.1243086
27721,-114.6935,31.53068,0.0,303.9835,100602.91,53.136417,-3.3421805,4.248332
27722,-114.3685,31.55867,0.0,302.1788,100552.91,72.9411,-4.322649,5.125285
27723,-114.0431,31.58545,0.0,301.9366,100590.41,74.612976,-2.2816336,5.9192305
27724,-113.7175,31.61104,0.0,303.171,100315.41,56.745792,-3.1585867,6.4543867
27725,-113.3917,31.63542,0.0,302.59286,99027.91,44.120792,-0.8363211,4.8948164
27726,-113.0656,31.65859,0.0,302.78036,97377.91,43.034855,0.3140695,5.196574
27727,-112.7392,31.68055,0.0,302.2335,95677.91,38.730167,-0.22401643,4.727824
27728,-112.4127,31.7013,0.0,302.59286,94490.41,35.667667,0.946882,3.8391526
27729,-112.0859,31.72084,0.0,302.59286,92977.91,35.667667,0.6978586,6.8205976
27730,-111.759,31.73917,0.0,300.421,89652.91,35.230167,-0.052141428,5.1174726
27731,-111.4318,31.75629,0.234375,300.171,88352.91,38.308292,1.4146554,3.6809494
27732,-111.1045,31.77218,0.3828125,300.171,88140.41,38.308292,1.4078195,3.2336838
27733,-110.7771,31.78687,1.0390625,299.1241,87127.91,42.503605,1.1451242,1.815715
27734,-110.4495,31.80033,4.109375,300.10068,86302.91,42.698917,1.1451242,0.4211837
27735,-110.1217,31.81257,4.90625,300.10068,86602.91,42.698917,1.4048898,1.0002853
27736,-109.7939,31.82359,7.7421875,298.8741,85602.91,44.402042,1.3101633,0.53153527
27737,-109.4659,31.8334,12.265625,299.09286,84490.41,42.792667,1.7359445,1.3137618
27738,-109.1379,31.84197,7.5625,295.84286,84215.41,48.995792,2.0201242,1.1711837
27739,-108.8097,31.84933,5.2421875,298.82724,85052.91,39.292667,1.3560617,0.06864464
27740,-108.4815,31.85547,2.4296875,301.03036,85027.91,34.105167,1.2164133,0.9241134
27741,-108.1532,31.86038,1.578125,301.69443,85215.41,32.089542,0.77891326,0.558879
27742,-107.8249,31.86407,2.3125,301.69443,86015.41,32.089542,1.1793039,0.6633712
27743,-107.4966,31.86653,2.5625,303.63974,86727.91,28.855165,0.60703826,0.85184777
27744,-107.1682,31.86777,1.359375,303.6085,87065.41,29.675478,0.9439523,0.61063683
27745,-106.8398,31.86778,0.453125,303.6085,87077.91,29.675478,0.650007,1.2346603
27746,-106.5115,31.86658,0.109375,304.4366,87965.41,29.097353,0.65391326,1.2317306
27747,-106.1831,31.86414,0.125,302.94443,86702.91,30.753603,0.28477263,1.9592696
27748,-105.8548,31.86048,0.1484375,301.13193,85215.41,33.386417,-0.6497977,2.883098
27749,-105.5265,31.8556,0.1484375,302.5616,86315.41,31.862978,-0.95741487,1.4836837
27750,-105.1983,31.8495,0.40625,302.31943,86790.41,33.159855,-0.9349539,1.4709884
27751,-104.8702,31.84217,1.1484375,302.14755,85515.41,33.70673,-0.7083914,3.2698166
27752,-104.5421,31.83362,1.5390625,302.6241,86527.91,37.792667,-2.0990164,2.7229416
27753,-104.2141,31.82385,1.453125,303.3585,89477.91,38.61298,-1.3304617,2.199504
27754,-103.8863,31.81285,0.3046875,304.3585,90552.91,38.120792,-2.430071,2.545207
27755,-103.5585,31.80064,0.25,304.03818,91315.41,39.339542,-2.4515555,2.976848
27756,-103.2309,31.78721,0.546875,304.75693,92115.41,38.98798,-2.513079,3.054973
27757,-102.9035,31.77256,0.78125,303.47568,91415.41,43.152042,-2.7240164,5.1711836
27758,-102.5761,31.75669,0.546875,303.47568,91215.41,43.152042,-1.943743,5.594035
27759,-102.249,31.73961,0.109375,304.0616,92015.41,43.605167,-1.9251883,5.600871
27760,-101.9221,31.72131,0.0234375,303.97568,92215.41,43.566105,-1.640032,6.538371
27761,-101.5953,31.7018,0.0,303.6163,92240.41,45.183292,-1.2572196,6.8723555
27762,-101.2687,31.68107,0.0078125,303.0538,92302.91,46.886417,-1.1673758,6.531535
27763,-100.9424,31.65914,0.0234375,304.3116,93202.91,43.480167,-0.78846955,6.433879
27764,-100.6163,31.636,0.0390625,304.03818,93515.41,44.784855,-0.62733674,6.395793
27765,-100.2904,31.61165,0.171875,304.25693,94127.91,45.86298,-0.5033133,6.7024336
27766,-99.96483,31.58609,0.96875,303.8038,94740.41,47.659855,-0.6410086,5.259074
27767,-99.63949,31.55934,1.15625,303.1866,95152.91,50.777042,-0.46620393,5.1829023
27768,-99.31443,31.53138,0.671875,303.84286,95952.91,49.316105,-0.4408133,4.6760664
27769,-98.98966,31.50222,0.0390625,303.77255,95977.91,49.339542,-0.428118,4.677043
27770,-98.66519,31.47186,0.0078125,303.41318,96002.91,50.972355,-0.4046805,4.887004
27771,-98.34104,31.44032,0.0,303.41318,96427.91,50.972355,0.014264822,5.7512617
27772,-98.01721,31.40758,0.0,305.44443,97927.91,46.980167,0.029889822,5.7522383
27773,-97.69373,31.37364,0.0,305.75693,98527.91,45.378605,0.37461638,4.7678633
27774,-97.37059,31.33853,0.0,305.89755,99365.41,47.17548,0.6890695,5.6916914
27775,-97.04781,31.30222,0.0,305.77255,99790.41,49.378605,0.71446013,5.529582
27776,-96.7254,31.26474,0.0,305.9366,100177.91,48.659855,0.54453826,4.7610273
27777,-96.40339,31.22607,0.0,305.88193,100227.91,50.667667,1.040632,5.121379
27778,-96.08176,31.18623,0.0,305.84286,100440.41,50.76923,0.3482492,4.3030195
27779,-95.76054,31.14522,0.0,304.9991,100840.41,55.542667,0.35996795,4.305949
27780,-95.43974,31.10303,0.0,304.8585,100765.41,57.159855,0.665632,4.0530195
27781,-95.11936,31.05968,0.0,304.31943,100890.41,60.159855,1.0914133,3.6067307
27782,-94.79943,31.01517,0.0,303.40536,100902.91,65.081726,1.1002023,3.6028244
27783,-94.47994,30.96949,0.0078125,303.40536,100777.91,65.081726,0.53477263,3.7307541
27784,-94.16092,30.92266,0.015625,303.00693,100965.41,69.34735,0.81797576,3.7815354
27785,-93.84236,30.87467,0.1171875,302.6085,100990.41,73.425476,0.82871795,3.7795823
27786,-93.52429,30.82553,0.3125,302.66318,101102.91,73.65204,1.0220773,2.942668
27787,-93.20671,30.77525,0.5859375,302.19443,101402.91,78.28486,0.97715545,3.3977463
27788,-92.88963,30.72382,0.0859375,302.65536,101515.41,76.64423,0.9546945,2.8010664
27789,-92.57307,30.67125,0.2265625,302.19443,101540.41,79.5583,0.81309295,2.741496
27790,-92.25702,30.61754,0.5625,302.16318,101565.41,79.9958,0.9449289,2.6643476
27791,-91.94151,30.56271,1.6796875,302.20224,101790.41,79.70673,0.15684295,2.4348555
27792,-91.62655,30.50674,2.9296875,301.8038,101790.41,81.60517,-0.22596955,1.4123946
27793,-91.31213,30.44965,3.3203125,301.8038,101765.41,81.60517,0.004499197,2.395793
27794,-90.99828,30.39145,4.71875,301.77255,101865.41,81.44892,-0.25428987,1.9289962
27795,-90.68499,30.33212,6.109375,301.50693,101777.91,81.90986,-0.24940705,1.9299728
27796,-90.37229,30.27168,4.53125,301.50693,101877.91,81.90986,-0.5755789,0.51883996
27797,-90.06018,30.21014,2.5859375,302.4913,101877.91,76.1286,-0.32850862,1.9309493
27798,-89.74866,30.1475,5.7109375,301.5538,101890.41,80.16766,-0.6097586,0.64091027
27799,-89.43776,30.08375,2.734375,302.66318,101927.91,73.3786,-0.5716727,1.0022384
27800,-89.12747,30.01891,2.90625,302.63193,101927.91,72.35516,-0.43983674,1.4114181
27801,-88.81781,29.95299,2.921875,302.4991,101927.91,73.02704,-0.4095633,1.4582931
27802,-88.50878,29.88597,2.7109375,302.3741,101927.91,72.99579,-0.43495393,1.4983321
27803,-88.20039,29.81788,2.53125,302.3741,101940.41,72.99579,-0.42323518,1.4075118
27804,-87.89266,29.74871,2.4453125,302.19443,101927.91,73.487976,-0.40663362,1.5256759
27805,-87.58559,29.67847,2.5546875,302.0538,101927.91,74.144226,-0.39491487,1.1946212
27806,-87.27918,29.60717,2.5078125,302.0538,101940.41,74.144226,-0.40858674,0.9573165
27807,-86.97346,29.5348,1.203125,301.89755,101952.91,74.2536,-0.40761018,0.9582931
27808,-86.66841,29.46138,0.90625,301.76474,101952.91,75.15204,-0.4642508,0.72489464
27809,-86.36406,29.38691,0.625,301.71786,101952.91,75.85516,-0.568743,0.5178634
27810,-86.06041,29.31139,0.6484375,301.5538,101952.91,77.41766,-0.39003205,0.64969933
27811,-85.75746,29.23483,0.640625,301.4835,101940.41,76.99579,-0.67128205,0.34501183
27812,-85.45523,29.15724,0.75,301.45224,101952.91,77.40985,-0.45741487,0.48758996
27813,-85.15372,29.07862,0.890625,301.39755,101952.91,76.63641,-0.5287039,0.32548058
27814,-84.85294,28.99897,1.0703125,301.31943,101940.41,76.769226,-0.88514924,0.012004018
27815,-84.5529,28.9183,1.265625,301.3038,101927.91,77.62079,-0.5970633,0.16532433
27816,-84.25359,28.83662,1.5390625,301.28818,101952.91,76.93329,-0.68202424,-0.008503795
27817,-83.95505,28.75393,1.109375,301.31943,101940.41,77.1911,-0.68202424,-0.0065506697
27818,-83.65726,28.67024,1.1953125,301.31943,101940.41,77.1911,-0.6800711,-0.2194413
27819,-83.36022,28.58555,1.2421875,301.44443,101940.41,77.10516,-0.24159455,-0.35127723
27820,-83.06396,28.49987,1.015625,301.81943,101940.41,75.8161,-0.6361258,-0.38252723
27821,-82.76847,28.4132,2.2265625,301.81943,101890.41,75.8161,-0.68690705,0.36063683
27822,-82.47377,28.32556,4.9921875,301.96005,101690.41,74.97235,-1.3988211,0.55594933
27823,-82.17986,28.23693,2.7578125,301.8663,101690.41,75.5661,-1.1673758,0.47977746
27824,-81.88673,28.14734,0.53125,302.1241,101690.41,75.28485,-1.6410086,0.67801964
27825,-81.59441,28.05679,0.15625,302.13974,101690.41,75.737976,-2.0111258,1.0442306
27826,-81.30289,27.96528,0.078125,302.02255,101702.91,76.54266,-1.8773367,0.7629806
27827,-81.01219,27.87282,0.1015625,301.671,101715.41,78.34735,-2.5990164,1.5364181
27828,-80.72231,27.77941,0.1796875,301.671,101727.91,78.34735,-3.3294852,2.7961838
27829,-80.43323,27.68507,0.0625,301.25693,101915.41,82.76142,-3.3236258,2.8039963
27830,-80.14499,27.58979,0.0390625,301.03818,101977.91,84.57392,-3.2230399,2.1096601
27831,-79.85757,27.49358,0.1640625,301.1085,101977.91,83.54266,-3.584368,2.3430588
27832,-79.571,27.39645,0.4609375,301.1788,101977.91,82.48016,-3.577532,2.3489182
27833,-79.28527,27.29841,0.3203125,301.1163,101990.41,82.69891,-3.7376883,2.61259
27834,-79.00038,27.19946,0.0546875,301.2413,101990.41,83.206726,-3.461321,2.5315354
27835,-78.71635,27.09961,0.03125,301.1788,101977.91,83.7536,-3.9173758,2.9045823
27836,-78.43316,26.99886,0.0234375,301.13193,101977.91,84.07392,-4.130266,3.110637
27837,-78.15083,26.89722,0.09375,301.13193,101977.91,83.92548,-3.8841727,3.0627854
27838,-77.86938,26.7947,0.34375,300.97568,101977.91,84.35517,-4.3187428,3.33134
27839,-77.58878,26.6913,1.546875,300.88193,101977.91,82.88641,-4.090227,3.2551682
27840,-77.30905,26.58703,1.3203125,300.88193,101977.91,82.88641,-4.2523365,3.4153244
27841,-77.0302,26.4819,0.3984375,300.78036,101977.91,82.55829,-4.2455006,3.42509
27842,-76.75223,26.37591,0.3828125,300.7335,101977.91,81.081726,-4.3285084,3.478801
27843,-76.47514,26.26906,0.34375,300.7335,101977.91,81.081726,-4.34511,3.4153244
27844,-76.19893,26.16137,0.359375,300.71005,101977.91,81.15204,-4.3372974,3.4241135
27845,-75.92361,26.05285,0.5546875,300.6085,101977.91,82.29266,-4.307024,3.2414963
27846,-75.64919,25.94349,1.0625,300.70224,101977.91,80.8786,-4.1810474,2.7864182
27847,-75.37566,25.8333,1.828125,300.64755,102002.91,82.13641,-4.2484303,3.0110276
27848,-75.10303,25.7223,2.6171875,300.7413,102002.91,81.53485,-4.213274,2.7903244
27849,-74.83128,25.61048,2.5078125,300.84286,102002.91,80.53485,-4.121477,2.480754
27850,-74.56046,25.49786,2.640625,300.8116,102015.41,80.54266,-4.1693287,2.6409101
27851,-74.29053,25.38443,1.96875,300.9288,102015.41,79.44891,-4.005266,2.3440351
27852,-74.02151,25.27022,1.796875,300.9288,102040.41,79.44891,-3.952532,2.262004
28040,-124.3324,30.41522,0.0,290.06943,102040.41,91.08955,5.9390697,-2.653035
28041,-124.0196,30.47824,0.0,289.95224,101990.41,91.3083,5.896101,-2.2448318
28042,-123.7063,30.54016,0.0,289.95224,101965.41,91.3083,6.137312,-2.8454177
28043,-123.3924,30.60096,0.0,289.88193,101940.41,90.8708,6.293562,-3.7741287
28044,-123.0778,30.66065,0.0,289.7413,101940.41,91.19892,6.2837963,-3.404988
28045,-122.7627,30.71921,0.0,289.7413,101915.41,91.19892,6.398054,-3.960652
28046,-122.4471,30.77665,0.0,289.5538,101890.41,90.86298,6.3863354,-3.9782302
28047,-122.1308,30.83296,0.0,289.3741,101840.41,91.15205,6.5806713,-4.548543
28048,-121.8141,30.88813,0.0,289.3741,101815.41,91.15205,6.795515,-5.0182695
28049,-121.4967,30.94217,0.0,289.21786,101790.41,90.98798,7.130476,-5.6120195
28050,-121.1789,30.99506,0.0,289.09286,101752.91,90.87861,6.9712963,-5.4821367
28051,-120.8605,31.04681,0.0,289.1241,101727.91,90.40986,7.194929,-5.932332
28052,-120.5416,31.09741,0.0,289.06943,101677.91,90.0583,7.52989,-6.124715
28053,-120.2223,31.14685,0.0,288.97568,101665.41,90.40205,7.4156322,-6.2077227
28054,-119.9024,31.19514,0.0,289.1085,101640.41,90.28486,7.5875072,-6.030965
28055,-119.5821,31.24227,0.0,289.0616,101615.41,90.1833,7.4996166,-5.657918
28056,-119.2613,31.28824,0.0,289.26474,101565.41,90.20673,7.5533276,-5.9831133
28057,-118.94,31.33303,0.0,289.53036,101527.91,89.7458,7.172468,-5.0446367
28058,-118.6183,31.37666,0.0,289.65536,101515.41,89.62861,6.5377026,-4.189168
28059,-118.2962,31.41911,0.0,290.0538,101502.91,89.39423,6.5250072,-4.208699
28060,-117.9736,31.46039,0.0,290.50693,101477.91,88.76923,5.5650463,-3.1608474
28061,-117.6506,31.50049,0.0,290.50693,101477.91,88.76923,4.375593,-2.2340896
28062,-117.3272,31.5394,0.0,290.88193,101465.41,90.08173,4.3687572,-2.248738
28063,-117.0035,31.57713,0.0,291.15536,101427.91,90.09736,3.8589916,-1.873738
28064,-116.6793,31.61367,0.0,291.27255,100390.41,90.92548,2.7457101,-0.82686317
28065,-116.3548,31.64902,0.0,292.32724,93402.91,36.628605,2.7427804,-0.83565223
28066,-116.03,31.68317,0.0,292.09286,87615.41,22.167665,3.6753976,2.388957
28067,-115.7048,31.71613,0.0,295.8038,90577.91,21.409853,3.2027414,0.1428634
28068,-115.3792,31.74789,0.0,304.0538,97177.91,33.941105,0.12363982,2.3528242
28069,-115.0534,31.77845,0.0,304.91318,99777.91,44.808292,-2.8177664,4.1243086
28070,-114.7272,31.8078,0.0,303.9835,100565.41,53.136417,-2.3538992,3.720012
28071,-114.4007,31.83595,0.0,304.21786,100290.41,49.683292,-2.7601492,4.125285
28072,-114.074,31.86289,0.0,303.546,99677.91,49.058292,-2.2835867,5.9192305
28073,-113.747,31.88862,0.0,303.171,98777.91,56.745792,-3.1292899,5.043254
28074,-113.4197,31.91314,0.0,302.45224,97627.91,45.620792,-1.2318289,6.446574
28075,-113.0922,31.93645,0.0,302.02255,96065.41,39.503605,-1.2142508,6.4504805
28076,-112.7645,31.95853,0.0,302.26474,94965.41,35.058292,-0.20253205,5.4993086
28077,-112.4365,31.97941,0.0,302.4913,94102.91,34.722355,0.7730539,4.33134
28078,-112.1083,31.99906,0.0,302.70224,93302.91,33.55048,0.7857492,4.3293867
28079,-111.7799,32.01749,0.0078125,302.88974,91252.91,31.480165,1.5103586,4.01884
28080,-111.4513,32.03471,0.0625,299.96005,89090.41,36.808292,1.1636789,1.3762618
28081,-111.1226,32.0507,0.2578125,302.1788,89990.41,35.066105,1.4459054,4.3274336
28082,-110.7937,32.06546,0.6484375,302.35068,89027.91,35.23798,1.1451242,1.815715
28083,-110.4647,32.079,3.5078125,299.921,87127.91,40.503605,1.4214914,1.1643478
28084,-110.1355,32.09131,4.015625,300.0616,86715.41,40.167667,2.1675851,1.3664962
28085,-109.8062,32.1024,6.8359375,299.3116,85640.41,39.86298,1.3101633,0.53153527
28086,-109.4768,32.11226,10.7890625,299.09286,85827.91,42.792667,1.6128976,0.63309777
28087,-109.1473,32.12089,7.7109375,301.4288,86752.91,35.902042,1.228132,0.077433705
28088,-108.8177,32.12829,2.3515625,302.19443,86752.91,33.95673,1.2271554,0.073527455
28089,-108.488,32.13446,1.5078125,302.19443,85240.41,33.95673,0.8619211,0.48954308
28090,-108.1583,32.1394,1.09375,301.47568,85215.41,33.417667,0.9283273,0.6291915
28091,-107.8285,32.14311,1.1875,303.6241,86115.41,28.925478,0.9322336,0.62626183
28092,-107.4988,32.14558,1.234375,303.97568,86715.41,28.206728,0.75547576,0.8772384
28093,-107.1689,32.14683,1.4453125,303.796,86715.41,28.862978,0.80039763,0.46512902
28094,-106.8391,32.14685,0.3359375,303.33505,86715.41,30.066103,0.33848357,1.7209884
28095,-106.5093,32.14563,0.125,303.51474,86815.41,29.823915,-0.001360178,2.0735273
28096,-106.1795,32.14318,0.203125,302.94443,86340.41,30.753603,0.11094451,2.3723555
28097,-105.8498,32.1395,0.453125,300.796,85215.41,34.558292,-1.0990164,2.5041914
28098,-105.52,32.13459,0.25,300.52255,85227.91,35.464542,-0.95741487,1.4836837
28099,-105.1904,32.12846,0.3125,302.31943,85827.91,33.159855,-1.365618,2.1174726
28100,-104.8608,32.12108,0.7734375,300.25693,84940.41,37.70673,-1.2591727,1.76884
28101,-104.5313,32.11248,1.359375,302.51474,86802.91,38.667667,-1.2552664,1.7717696
28102,-104.2019,32.10266,1.1484375,302.51474,89177.91,38.667667,-1.803118,3.39384
28103,-103.8726,32.0916,0.34375,303.171,89690.41,39.636417,-2.3080008,3.2014573
28104,-103.5434,32.07932,0.1484375,303.6085,90465.41,41.386417,-2.3001883,3.2092698
28105,-103.2143,32.06581,0.15625,303.6241,91065.41,41.730167,-2.358782,3.3303635
28106,-102.8854,32.05107,0.140625,303.57724,90877.91,42.347355,-1.8685477,5.2541914
28107,-102.5567,32.03511,0.125,303.31943,90940.41,43.855167,-2.5208914,4.366496
28108,-102.2281,32.01793,0.0390625,304.10068,91702.91,42.823917,-2.0570242,5.8411055
28109,-101.8997,31.99953,0.0,303.97568,92215.41,43.566105,-1.0951102,6.012004
28110,-101.5715,31.9799,0.0,303.78818,92240.41,43.839542,-1.4193289,6.1692305
28111,-101.2436,31.95906,0.421875,303.3116,92252.91,45.230167,-0.77772737,6.603801
28112,-100.9158,31.937,0.2421875,304.3116,93115.41,43.480167,-0.6175711,6.3323164
28113,-100.5883,31.91372,0.0546875,304.1866,93502.91,43.534855,-0.4876883,4.996379
28114,-100.261,31.88923,1.03125,304.0616,94202.91,46.917667,-0.47303987,4.9954023
28115,-99.93399,31.86353,1.6171875,304.0616,94702.91,46.917667,-0.1751883,5.3674726
28116,-99.60724,31.83662,2.0546875,303.3663,94865.41,49.589542,-0.23964143,4.7161055
28117,-99.28078,31.8085,1.1953125,303.9913,95827.91,47.89423,-0.22596955,4.717082
28118,-98.95461,31.77918,0.1328125,303.9913,95977.91,47.89423,0.046491385,5.415324
28119,-98.62874,31.74865,0.0,303.6866,96177.91,49.355167,0.2466867,5.096965
28120,-98.3032,31.71692,0.0,304.7413,96977.91,46.386417,-0.048235178,5.0598555
28121,-97.97798,31.68399,0.0,304.91318,97215.41,46.261417,0.83653045,5.491496
28122,-97.65311,31.64987,0.0,305.75693,98240.41,45.378605,0.4732492,5.628215
28123,-97.3286,31.61455,0.0,306.7335,99227.91,43.01923,0.6919992,5.6916914
28124,-97.00444,31.57804,0.0,306.3116,99365.41,45.558292,0.41172576,4.9885664
28125,-96.68067,31.54034,0.0,306.3116,99765.41,45.558292,0.9009836,5.696574
28126,-96.35728,31.50145,0.0,305.90536,100202.91,48.745792,1.0445383,5.119426
28127,-96.03429,31.46139,0.0,305.77255,100202.91,51.23798,1.2378976,4.868449
28128,-95.71172,31.42014,0.0,305.77255,100340.41,51.23798,1.1128976,5.1868086
28129,-95.38957,31.37771,0.0,305.13974,100265.41,55.42548,1.0113351,4.8010664
28130,-95.06786,31.33411,0.0,304.046,100590.41,62.136417,1.0220773,5.1106367
28131,-94.74658,31.28934,0.0,304.046,100890.41,62.136417,1.1060617,3.7463791
28132,-94.42577,31.24341,0.0,303.27255,100902.91,66.78485,0.6089914,3.447551
28133,-94.10542,31.19631,0.0,303.2335,100915.41,68.206726,0.80235076,3.4104416
28134,-93.78554,31.14805,0.0,302.97568,100977.91,70.93329,0.6373117,3.508098
28135,-93.46616,31.09863,0.046875,302.66318,100902.91,73.65204,1.3961008,3.1829026
28136,-93.14727,31.04806,0.0234375,302.76474,101015.41,74.2536,0.9810617,3.3977463
28137,-92.82888,30.99634,0.03125,302.546,101127.91,76.47235,1.3238351,3.1379807
28138,-92.51102,30.94347,0.1015625,302.546,101252.91,76.47235,0.56602263,2.947551
28139,-92.19369,30.88947,0.6015625,302.421,101552.91,78.94111,0.57383513,2.945598
28140,-91.8769,30.83432,1.875,302.2491,101652.91,79.34736,-0.02968049,2.4817305
28141,-91.56066,30.77804,1.9765625,302.2491,101590.41,79.34736,-0.0062429905,2.2190351
28142,-91.24497,30.72063,1.40625,302.25693,101390.41,78.40986,0.000592947,2.217082
28143,-90.92986,30.66209,4.5234375,301.8741,101427.91,79.98017,-0.23085237,1.7454025
28144,-90.61532,30.60243,6.7109375,301.70224,101552.91,80.6833,0.1373117,2.3118086
28145,-90.30138,30.54166,5.734375,301.6163,101752.91,81.23017,-0.21913362,1.7034103
28146,-89.98802,30.47977,8.0703125,301.58505,101702.91,79.10516,-0.32850862,1.9309493
28147,-89.67528,30.41677,14.265625,301.5538,101677.91,80.16766,-0.2298758,1.9114181
28148,-89.36315,30.35267,16.101562,301.15536,101727.91,81.30829,0.0132882595,2.0256758
28149,-89.05164,30.28747,5.0546875,302.4288,101927.91,73.581726,0.01719451,2.0246992
